empiresports.co,1&1 IONOS SE,REDACTED FOR PRIVACY,,US,Yes,7.69,8,0.31,0.68,Yes,No,No,No,ui,No,12,No,No,,,0,,0,,Yes,,,,0
en.mediamass.net,GANDI SAS,REDACTED FOR PRIVACY,Mediamass,CN,Yes,9.16,13.01,3.85,0.77,Yes,No,No,No,DNS,No,12,Yes,Yes,Gandi Standard SSL CA 2,FR,1.09,No,1,No,No,AS29169,FR,GANDI SAS,0
endi.com,Network Solutions LLC,GFR Media LLC,GFR Media LLC,US,No,25.23,29.02,3.78,1.38,No,No,No,No,NS,No,4,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,1
endingthefed.com,DYNADOT LLC,Super Privacy Service LTD c/o Dynadot,,US,Yes,3.37,4,0.63,0.37,No,No,No,No,BRAINYDNS,No,12,No,No,,,0,,0,,Yes,,,,0
enduringvision.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,19.56,20.01,0.45,0.63,Yes,No,No,No,PHX3,No,14,No,No,,,0,,0,,Yes,,,,0
engadget.com,MarkMonitor Inc.,,Verizon Media Inc.,US,No,17.7,18.01,0.31,2.49,No,No,No,No,YAHOO,No,8,Yes,Yes,DigiCert SHA2 High Assurance Server CA,US,0.48,No,76,No,No,AS36647,US,Oath Holdings Inc.,1
enhlive.com,Domaincatcher LLC,Statutory Masking Enabled,Statutory Masking Enabled,GI,Yes,2.65,4,1.35,0.01,Yes,No,No,No,NS1,No,7,No,No,,,0,,0,,Yes,,,,0
enquirer.com,BRANDSIGHT INC.,,GANNETT MEDIA CORP,US,No,25.83,27.02,1.19,0.06,No,No,No,No,P07,No,8,No,No,,,0,,0,,Yes,,,,1
en-volve.com,1&1 IONOS SE,REDACTED FOR PRIVACY,1&1 Internet Inc,US,Yes,5.48,6,0.52,0.48,No,No,No,Yes,NS,No,8,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
eugeneweekly.com,DNC Holdings Inc,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,Yes,25.17,26.01,0.84,0.21,Yes,No,No,No,DIRECTNIC,No,12,No,No,,,0,,0,,Yes,,,,1
examiner.com,GoDaddy.com LLC,,AXS Digital Media Group LLC,US,No,27.07,27.07,0,1.92,Yes,No,No,No,AWSDNS,No,8,No,No,,,0,,0,,Yes,,,,1
factrider.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,6.25,7.01,0.76,0.25,Yes,No,No,No,PARKLOGIC,No,9,No,No,,,0,,0,,Yes,,,,0
fayobserver.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,17.75,18.01,0.27,1.31,Yes,No,No,No,P07,No,11,No,No,,,0,,0,,Yes,,,,1
fbnewscycle.com,Domain.com LLC,Domain Privacy Service FBO Registrant.,Domain Privacy Service FBO Registrant.,US,Yes,3.69,4,0.32,0.68,No,Yes,No,No,MYDOMAINCOM,No,11,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,1,No,No,AS40034,US,Confluence Networks Inc,0
federalisttribune.com,Name.com Inc.,Whois Agent,Domain Protection Services Inc.,US,Yes,0.8,1,0.2,0.1,Yes,No,No,No,CLOUD,No,17,No,No,,,0,,0,,Yes,,,,0
fedsalert.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,2.93,5,2.08,0.09,Yes,No,No,No,TRAFFICCONTROL,No,9,No,No,,,0,,0,,Yes,,,,0
fellowshipoftheminds.com,1&1 IONOS SE,REDACTED FOR PRIVACY,1&1 Internet Inc,US,Yes,8.06,9.01,0.95,0.05,No,No,No,No,NS,No,20,No,No,,,0,,0,,Yes,,,,0
firstpost.com,PDR Ltd. d/b/a PublicDomainRegistry.com,Network18,Network18 Media and Investments Ltd.,IN,No,19.22,20.01,0.79,1.21,Yes,No,No,No,AKAM,No,9,No,No,,,0,,0,,Yes,,,,0
flanews.com,GoDaddy.com LLC,,Epyon Technologies,US,No,24.65,25.02,0.37,0.62,No,Yes,No,No,DOMAINCONTROL,No,7,Yes,Yes,cPanel Inc. Certification Authority,US,0.25,No,8,No,No,AS54641,US,InMotion Hosting Inc.,1
flashnewscorner.com,ABOVE.COM PTY LTD.,,,HK,No,3.41,4,0.59,0.42,Yes,Yes,No,No,HASTYDNS,No,15,No,No,,,0,,0,,Yes,,,,0
flexpolitics.com,,,,,,0,0,0,0,Yes,No,No,No,,No,12,No,No,,,0,,0,,Yes,,,,0
floridasunpost.com,DYNADOT LLC,Super Privacy Service LTD c/o Dynadot,,US,Yes,5.01,6,0.99,0.09,Yes,No,No,No,BRAINYDNS,No,14,No,No,,,0,,0,,Yes,,,,0
flyheight.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,9.16,15.01,5.85,0.15,No,No,No,No,HE,No,9,No,No,,,0,,0,,Yes,,,,0
focusnews.info,DYNADOT LLC,Super Privacy Service LTD c/o Dynadot,,US,Yes,1.09,2,0.91,0,Yes,Yes,No,No,COMMONMX,Yes,9,No,No,,,0,,0,,Yes,,,,0
forbes.com,MarkMonitor Inc.,,Forbes Media LLC,US,No,28.31,29.02,0.7,3.78,No,No,No,No,AWSDNS,No,6,Yes,Yes,GlobalSign Atlas R3 DV TLS CA 2020,BE,1.09,No,1,No,No,AS54113,US,Fastly,1
foreignaffairs.com,Network Solutions LLC,PERFECT PRIVACY LLC,,US,Yes,23.51,33.02,9.5,0.5,No,No,No,No,AWSDNS,No,14,Yes,Yes,Go Daddy Secure Certificate Authority - G2,US,2.07,No,2,Yes,No,AS13335,US,Cloudflare Inc.,1
forfreedomworld.com,,,,,,0,0,0,0,Yes,No,No,No,,No,15,No,No,,,0,,0,,Yes,,,,0
fortwayne.com,Network Solutions LLC,Fort Wayne Newspapers,Fort Wayne Newspapers,US,No,25.78,28.02,2.23,0.92,No,No,No,No,AWSDNS,No,9,Yes,Yes,Amazon,US,1.08,No,33,Yes,No,AS14618,US,Amazon.com Inc.,1
fosters.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,26.94,29.02,2.08,0.01,No,No,No,No,P05,No,7,No,No,,,0,,0,,Yes,,,,1
fox2now.com,CSC CORPORATE DOMAINS INC.,Domain Administrator,Nexstar Media Group,US,Yes,12.91,13.79,0.87,1.05,Yes,No,Yes,No,CSCDNS,No,7,No,No,,,0,,0,,Yes,,,,1
fox5dc.com,BRANDSIGHT INC.,DOMAIN ADMINISTRATOR,FOX MEDIA LLC,US,Yes,23.25,24.01,0.77,0.46,Yes,No,Yes,No,DNS,No,6,Yes,Yes,DigiCert SHA2 Secure Server CA,US,1,No,50,Yes,No,AS20940,US,Akamai International B.V.,1
fox5sandiego.com,CSC CORPORATE DOMAINS INC.,Domain Administrator,Nexstar Media Group,US,Yes,13.55,14.01,0.46,1.05,Yes,No,Yes,No,CSCDNS,No,12,No,No,,,0,,0,,Yes,,,,1
foxnews.com,MarkMonitor Inc.,Domain Administrator,Fox News Network LLC,US,Yes,26.3,31.02,4.72,1.24,Yes,Yes,No,No,DNS,No,7,Yes,Yes,DigiCert SHA2 Secure Server CA,US,1.02,No,37,Yes,No,AS16625,US,Akamai Technologies Inc.,1
fox-news24.com,Lucky Elephant Domains LLC,Jan Everno,The Management Group II,US,No,3.25,4,0.75,0.26,Yes,Yes,Yes,Yes,DNSNUTS,No,10,No,No,,,0,,0,,Yes,,,,0
fprnradio.com,NameSilo LLC,Domain Administrator,See PrivacyGuardian.org,US,Yes,8.61,9.01,0.39,0.74,Yes,No,No,No,NS,No,9,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
fredericknewspost.com,GoDaddy.com LLC,,The Frederick News-Post,US,No,24.59,25.02,0.43,2.66,Yes,Yes,No,No,STABLEHOST,No,17,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
fredericksburg.com,GoDaddy.com LLC,,BH Media Group Inc.,US,No,22.89,25.01,2.12,5.28,No,No,No,No,AWSDNS,No,14,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
freedomcrossroads.us,Porkbun,,,,No,0.91,1,0.09,0.34,Yes,No,No,No,hawkhost,No,17,No,No,,,0,,0,,Yes,,,,0
freedomdaily.com,NameSilo LLC,Domain Administrator,See PrivacyGuardian.org,US,Yes,8.64,10.01,1.37,0.04,Yes,No,No,No,WESTHOST,No,12,No,No,,,0,,0,,Yes,,,,0
freedomjunkshun.com,,,,,,0,0,0,0,Yes,No,No,No,,No,15,No,No,,,0,,0,,Yes,,,,0
freedomsfinalstand.com,TurnCommerce Inc. DBA NameBright.com,Domain Admin / This Domain is For Sale,HugeDomains.com,US,Yes,5.75,6.01,0.26,0.81,Yes,No,No,No,NAMEBRIGHTDNS,No,18,No,No,,,0,,0,,Yes,,,,0
freeinfomedia.com,eName Technology Co.Ltd.,,,CN,No,1.11,2,0.89,0.06,Yes,No,No,No,DNS,No,13,No,No,,,0,,0,,Yes,,,,0
freep.com,MarkMonitor Inc.,,Detroit Newspaper Partnership L.P.,US,No,25.4,26.02,0.62,0.46,Yes,No,No,No,P04,No,5,No,No,,,0,,0,,Yes,,,,1
freerepublic.com,GKG.NET INC.,,Free Republic LLC,US,No,25.04,29.02,3.98,0.88,Yes,No,No,No,LINODE,No,12,Yes,Yes,Sectigo RSA Domain Validation Secure Server CA,GB,2.26,No,2,No,No,AS63949,US,Linode LLC,0
free-times.com,GoDaddy.com LLC,,Evening Post Industries,US,No,25.39,27.02,1.63,0.38,Yes,No,No,Yes,DOMAINCONTROL,No,10,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,2,No,No,AS10668,US,Lee Enterprises Inc.,1
freewoodpost.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,10.09,11.01,0.92,0.08,Yes,No,No,No,EDAXO,No,12,No,No,,,0,,0,,Yes,,,,0
freshdailyreport.com,,,,,,0,0,0,0,Yes,No,No,No,,No,16,No,No,,,0,,0,,Yes,,,,0
ft.com,CSC CORPORATE DOMAINS INC.,The Financial Times Limited,The Financial Times Limited,GB,No,26.86,27.02,0.16,1.51,No,No,No,No,AWSDNS,No,2,Yes,Yes,GlobalSign Atlas R3 DV TLS CA 2020,BE,1.09,No,59,Yes,No,AS54113,US,Fastly,1
gainesvillesun.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,23.94,25.01,1.07,1.01,Yes,No,No,No,AWSDNS,No,14,No,No,,,0,,0,,Yes,,,,1
gallupindependent.com,GoDaddy.com LLC,,THE GALLUP INDEPENDENT,US,No,21.06,22.01,0.96,5.63,Yes,No,No,No,DOMAINCONTROL,No,17,Yes,Yes,Go Daddy Secure Certificate Authority - G2,US,1.09,No,2,No,No,AS26496,US,GoDaddy.com LLC,1
galvnews.com,TUCOWS INC.,Contact Privacy Inc. Customer 0127765612,Contact Privacy Inc. Customer 0127765612,CA,Yes,25.96,26.02,0.06,0.94,No,Yes,No,No,HOVER,No,8,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
gawker.com,Amazon Registrar Inc.,On behalf of gawker.com owner,Whois Privacy Service,US,No,19,28.02,9.02,0.22,No,No,No,No,AWSDNS,No,6,Yes,Yes,Amazon,US,1.08,No,2,Yes,No,AS16509,US,Amazon.com Inc.,1
gazette.com,GoDaddy.com LLC,,The Gazette,US,No,27.51,28.02,0.51,0.49,Yes,No,No,No,DOMAINCONTROL,No,7,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,2,No,No,AS10668,US,Lee Enterprises Inc.,1
gazetteonline.com,GoDaddy.com LLC,,The Gazette,US,No,24.88,25.13,0.25,0.75,Yes,No,No,No,DOMAINCONTROL,No,13,No,No,,,0,,0,,Yes,,,,1
gellerreport.com,Pair Domains,GDPR Redacted,AFDI,US,Yes,5.03,6,0.97,0.11,Yes,No,No,No,SUCURIDNS,No,12,Yes,Yes,Go Daddy Secure Certificate Authority - G2,US,1.08,No,2,No,No,AS30148,US,Sucuri,0
geoengineeringwatch.org,GoDaddy.com LLC,,Geoengineering Watch,US,No,11.85,13.01,1.16,8.17,Yes,No,No,No,DOMAINCONTROL,No,19,Yes,Yes,Go Daddy Secure Certificate Authority - G2,US,1.09,No,2,No,No,AS26496,US,GoDaddy.com LLC,0
givemeliberty01.com,DYNADOT4 LLC,Super Privacy Service LTD c/o Dynadot,,US,Yes,0.56,1,0.44,0.02,Yes,No,Yes,No,GNAME,No,15,No,No,,,0,,0,,Yes,,,,0
globalassociatednews.com,Domain.com LLC,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,Yes,12.27,13.01,0.74,0.3,Yes,Yes,No,No,MYDOMAIN,No,20,No,No,,,0,,0,,Yes,,,,0
globalpoliticsnow.com,,,,,,0,0,0,0,Yes,No,No,No,,No,17,No,No,,,0,,0,,Yes,,,,0
globalresearch.ca,easyDNS Technologies Inc.,,,,No,20.36,30.02,9.66,0.32,Yes,No,No,No,,No,14,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
globalrevolutionnetwork.com,,,,,,0,0,0,0,Yes,No,No,No,,No,23,No,No,,,0,,0,,Yes,,,,0
goerie.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,24.4,24.65,0.25,1.31,No,No,No,No,P08,No,6,No,No,,,0,,0,,Yes,,,,1
goldpolitics.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,3.75,4,0.25,0.83,Yes,No,No,No,NS,No,12,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
gomemphis.com,MarkMonitor Inc.,,Journal Media Group Inc.,US,No,25.65,26.02,0.37,0.71,No,No,No,No,P05,No,9,No,No,,,0,,0,,Yes,,,,1
gomerblog.com,DREAMHOST,Proxy Protection LLC,Proxy Protection LLC,US,Yes,8.3,11.01,2.71,0.27,Yes,No,No,No,NS,No,9,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
gothamist.com,Amazon Registrar Inc.,On behalf of gothamist.com owner,Whois Privacy Service,US,No,18.68,19.01,0.33,2.52,No,No,No,No,AWSDNS,No,9,Yes,Yes,Amazon,US,1.08,No,3,No,No,AS16509,US,Amazon.com Inc.,1
govtslaves.info,GoDaddy.com LLC,,Future Money Trends LLC,US,No,11.67,12.01,0.34,0.66,No,No,No,No,DOMAINCONTROL,Yes,10,No,No,,,0,,0,,Yes,,,,0
granitestatenews.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,25.44,26.02,0.58,1.42,Yes,Yes,No,No,LINEARPUBLISHING,No,16,No,No,,,0,,0,,Yes,,,,1
greenbaypressgazette.com,MarkMonitor Inc.,DNS Administrator,Gannett Satellite Information Network Inc.,US,No,23.92,24.01,0.09,1,Yes,No,No,No,P07,No,20,No,No,,,0,,0,,Yes,,,,1
guerilla.news,,,,,No,0,0,0,0,No,No,No,No,,Yes,8,No,No,,,0,,0,,Yes,,,,0
gulagbound.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,11.38,12.01,0.63,1.35,No,No,No,No,PJLHOSTING,No,10,Yes,Yes,cPanel Inc. Certification Authority,US,0.25,No,8,No,No,AS51167,DE,Contabo GmbH,0
gummypost.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,6.41,7.01,0.59,0.41,Yes,No,No,No,PARKLOGIC,No,9,No,No,,,0,,0,,Yes,,,,0
halfwaypost.com,Automattic Inc.,Private Whois,Knock Knock WHOIS Not There LLC,US,Yes,4.36,5,0.64,0.44,Yes,No,No,No,WORDPRESS,No,11,No,No,,,0,,0,,Yes,,,,0
hamptonroads.com,MarkMonitor Inc.,,Tribune Publishing Company LLC,US,No,23.2,24.01,0.82,2.49,No,No,No,No,TRIBPUB,No,12,No,No,,,0,,0,,Yes,,,,1
hangthebankers.com,FastDomain Inc.,DOMAIN PRIVACY SERVICE FBO REGISTRANT,THE ENDURANCE INTERNATIONAL GROUP INC.,US,Yes,9.58,10.01,0.43,0.74,No,No,No,No,BLUEHOST,No,14,No,No,,,0,,0,,Yes,,,,0
harktheherald.com,GoDaddy.com LLC,,Ogden Newspapers Inc.,US,No,21.87,23.02,1.15,1,Yes,No,No,No,TOWNNEWS,No,13,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
hartfordadvocate.com,MarkMonitor Inc.,,Tribune Publishing Company LLC,US,No,25.33,26.01,0.69,1.4,No,No,No,No,TRIBPUB,No,16,No,No,,,0,,0,,Yes,,,,1
healthycareandbeauty.com,ENOM INC.,Whois Agent (882033873),Whois Privacy Protection Service Inc.,US,Yes,2.77,4,1.23,0.1,No,No,No,No,PARKINGCREW,No,20,No,No,,,0,,0,,Yes,,,,0
healthyworldhouse.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,5.56,6,0.44,0.56,Yes,No,No,No,PARKLOGIC,No,17,No,No,,,0,,0,,Yes,,,,0
heightpost.com,FastDomain Inc.,KHAWAJA FIAZ,KHAWAJA FIAZ,PK,No,7.29,8.01,0.72,0.84,Yes,No,No,No,DNS,No,10,No,No,,,0,,0,,Yes,,,,0
heraldnet.com,GoDaddy.com LLC,,Sound Publishing Inc.,US,No,26.22,30.02,3.8,0.03,Yes,No,No,No,WORLDWIDEDNS,No,9,No,No,,,0,,0,,Yes,,,,1
herald-review.com,TUCOWS INC.,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,Yes,24.93,26.01,1.08,0,Yes,No,No,Yes,TOWNNEWS,No,13,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
heraldtribune.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,25.21,26.01,0.8,1.28,Yes,No,No,No,P05,No,13,No,No,,,0,,0,,Yes,,,,1
higherperspectives.com,GoDaddy.com LLC,,,US,No,19.52,20.01,0.49,0.15,No,No,No,No,DOMAINCONTROL,No,18,Yes,Yes,Sectigo RSA Domain Validation Secure Server CA,GB,1,No,2,Yes,No,AS14618,US,Amazon.com Inc.,0
honoluluweekly.com,Network Solutions LLC,PERFECT PRIVACY LLC,,US,Yes,25.15,26.01,0.86,0.05,Yes,No,No,No,NAMECHEAPHOSTING,No,14,No,No,,,0,,0,,Yes,,,,1
hoosiertimes.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,25.34,26.01,0.67,0.55,Yes,No,No,No,P03,No,12,No,No,,,0,,0,,Yes,,,,1
hopestar.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,25.19,26.01,0.83,1.26,Yes,No,No,No,AWSDNS,No,8,No,No,,,0,,0,,Yes,,,,1
houstonchronicle-tv.com,Sav.comLLC,Privacy Protection,Privacy Protection,United States,Yes,0.33,1,0.67,0.1,Yes,No,No,Yes,PARKINGCREW,No,19,No,No,,,0,,0,,Yes,,,,0
h-ponline.com,GoDaddy.com LLC,,Huntington Herald Press,US,No,24.44,25.02,0.58,0.42,No,No,No,Yes,BR,No,9,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,2,No,No,AS10668,US,Lee Enterprises Inc.,1
huffingtonpost.com,MarkMonitor Inc.,,BuzzFeed Inc.,US,No,16.57,17.01,0.44,0.56,Yes,No,No,No,AWSDNS,No,14,Yes,Yes,Amazon,US,1.08,No,35,No,No,AS16509,US,Amazon.com Inc.,1
huffpost.com,MarkMonitor Inc.,,BuzzFeed Inc.,US,No,16.57,17.01,0.44,0.56,Yes,No,No,No,AWSDNS,No,8,Yes,Yes,Amazon,US,1.08,No,12,No,No,AS16509,US,Amazon.com Inc.,1
humansarefree.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,10.78,11.01,0.22,0.95,Yes,No,No,No,NS,No,13,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
hutchnews.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,25.58,26.02,0.44,1.31,No,Yes,No,No,P08,No,9,No,No,,,0,,0,,Yes,,,,1
huzlers.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,7.77,9.01,1.24,0.33,No,No,No,No,HUZLERS,No,7,Yes,Yes,Sectigo RSA Domain Validation Secure Server CA,GB,1.05,No,2,No,No,AS22612,US,Namecheap Inc.,0
idahonews.com,GoDaddy.com LLC,,Sinclair Broadcast Group Inc.,US,No,25.36,26.01,0.66,0.42,No,Yes,No,No,AWSDNS,No,9,Yes,Yes,Amazon,US,1.08,No,2,No,No,AS16509,US,Amazon.com Inc.,1
ideaspots.com,GoDaddy.com LLC,,,US,No,5.41,6,0.59,0.41,Yes,No,No,No,DOMAINCONTROL,No,9,No,No,,,0,,0,,Yes,,,,0
ifyouonlynews.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,7.04,8.01,0.97,0,No,Yes,No,No,DOMAINCONTROL,No,13,No,No,,,0,,0,,Yes,,,,0
illinoistimes.com,Network Solutions LLC,Central Illinois Communications,Central Illinois Communications,US,No,24.17,29.02,4.84,0.32,Yes,No,No,No,WORLDNIC,No,13,No,No,,,0,,0,,Yes,,,,1
ilovenativeamericans.us,Communigal Communication Ltd,,,,No,0.22,1,0.78,0.2,Yes,No,No,No,above,No,20,No,No,,,0,,0,,Yes,,,,0
independent.co.uk,Nom-IQ Limited t/a Com Laude [Tag = NOMIQ],,,,No,0,0,0.34,0.74,Yes,No,No,No,,No,14,Yes,Yes,GlobalSign Atlas R3 DV TLS CA 2020,BE,1.09,No,1,No,No,AS54113,US,Fastly,1
independentminute.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,4.25,5,0.75,0.33,Yes,No,No,No,NS,No,17,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
indiatimes.com,TUCOWS INC.,Contact Privacy Inc. Customer 0142599492,Contact Privacy Inc. Customer 0142599492,CA,Yes,24.88,25.01,0.14,0.37,Yes,No,No,No,AKAM,No,10,Yes,Yes,DigiCert SHA2 Secure Server CA,US,1,No,100,No,No,AS16625,US,Akamai Technologies Inc.,0
indystar.com,MarkMonitor Inc.,,Indiana Newspapers Inc.,US,No,26.91,27.02,0.1,0.99,Yes,No,No,No,P03,No,8,No,No,,,0,,0,,Yes,,,,1
indyweek.com,Cloudflare Inc.,DATA REDACTED,DATA REDACTED,US,Yes,25,25.58,0.58,0.47,No,No,No,No,NS,No,8,No,No,,,0,,0,,Yes,,,,1
in-forum.com,GoDaddy.com LLC,,Forum Communications Company,us,No,24.98,25.01,0.03,1.01,No,No,No,Yes,AWSDNS,No,8,No,No,,,0,,0,,Yes,,,,1
infowars.com,Epik Holdings Inc,Privacy Administrator,Anonymize Inc.,US,Yes,22.59,32.02,9.43,0.04,Yes,No,No,No,NS,No,8,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
infowars.com,Epik Holdings Inc,Privacy Administrator,Anonymize Inc.,US,Yes,22.59,32.02,9.43,0.04,Yes,No,No,No,NS,No,8,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
inlander.com,Network Solutions LLC,Inland Publications Inc.,Inland Publications Inc.,US,No,26.55,31.02,4.48,0.69,No,No,No,No,NS,No,8,No,No,,,0,,0,,Yes,,,,1
intellihub.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,19.92,23.02,3.1,0.31,Yes,No,No,No,NS,No,10,No,No,,,0,,0,,Yes,,,,0
interestingdailynews.com,NamePal.com #8028 Inc.,New Ventures Services Corp,New Ventures Services Corp,US,No,2.67,3,0.33,0.76,Yes,Yes,No,No,ZTOMY,No,20,No,No,,,0,,0,,Yes,,,,0
isthatlegit.com,Name Nelly Corporation,New Ventures Services Corp,New Ventures Services Corp,US,No,0.77,1,0.23,0.77,No,No,No,No,ZTOMY,No,11,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,1,No,No,AS19905,US,NeuStar Inc.,0
itaglive.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,13.82,14.01,0.19,0.89,Yes,No,No,No,UI,No,8,No,No,,,0,,0,,Yes,,,,0
ithacatimes.com,Network Solutions LLC,PERFECT PRIVACY LLC,,US,Yes,23.02,25.01,1.99,0.29,Yes,No,No,No,LIGHTLINK,No,11,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,2,No,No,AS10668,US,Lee Enterprises Inc.,1
jacksonville.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,24.96,26.01,1.06,1.03,No,No,No,No,P06,No,12,No,No,,,0,,0,,Yes,,,,1
jconline.com,MarkMonitor Inc.,,Federated Publications Inc.,US,No,26.2,27.02,0.82,0.27,No,No,No,No,P02,No,8,No,No,,,0,,0,,Yes,,,,1
jetpolitics.com,Hosting Concepts B.V. d/b/a Registrar.eu,REDACTED FOR PRIVACY,Elite Domains,US,Yes,0.18,1,0.82,0.18,Yes,No,No,No,SAV,No,11,No,No,,,0,,0,,Yes,,,,0
jewsnews.co.il,Communigal Communication Ltd,,,,No,0,0,0.86,0,No,Yes,No,No,communigal,No,11,No,No,,,0,,0,,Yes,,,,0
jonesreport.com,Name.com Inc.,System Administrator,Free Speech Systems LLC,US,No,20.72,21.01,0.29,0.78,Yes,No,No,No,NAME,No,11,No,No,,,0,,0,,Yes,,,,0
joplinglobe.com,GoDaddy.com LLC,,The Joplin Globe,US,No,25.55,26.02,0.47,0.75,No,No,No,No,DOMAINCONTROL,No,11,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
journalgazette.net,Network Solutions LLC,The Journal Gazette,The Journal Gazette,US,No,21.79,23.02,1.23,2.09,Yes,No,No,No,AWSDNS,No,14,Yes,Yes,GlobalSign Atlas R3 DV TLS CA H2 2021,BE,0.5,No,7,Yes,No,AS19551,US,Incapsula Inc,1
journalnow.com,GoDaddy.com LLC,,BH Media Group Inc.,US,No,24.84,25.01,0.17,1.88,Yes,No,No,No,DOMAINCONTROL,No,10,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
journalstar.com,TUCOWS INC.,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,Yes,23.69,24.01,0.32,0.76,Yes,No,No,No,TOWNNEWS,No,11,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
